#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
2642704,180323,24.8381,-1.575,-8.977,-4.305,0.008,-0.045,1.032,-24.3,-3,8.1,
2652703,180333,24.8381,-3.622,-13.352,-6.492,0.019,-0.075,1.063,-24.9,-3.1,8.5,
2662705,180343,24.8381,-1.05,-10.937,-3.622,0.017,-0.082,1.085,-24.4,-3.7,7.8,
2672702,180353,24.8381,3.412,-6.352,1.33,0.029,-0.061,1.082,-24.6,-3.3,8.8,
2682703,180363,24.8381,6.212,-2.012,4.322,0.022,-0.045,1.055,-24.9,-3.6,8.5,
2692702,180373,24.8765,7.665,-0.787,3.99,0.026,-0.03,1.016,-25.3,-3.7,9.4,
2702705,180383,24.8765,6.16,-4.095,3.552,0.051,-0.03,0.988,-25.5,-3.6,8.8,
2712702,180393,24.8765,5.057,-8.33,3.377,0.066,-0.018,0.986,-24.7,-3.9,7.8,
2722704,180403,24.8765,3.552,-12.512,1.522,0.059,0,0.961,-24.3,-3.4,9.1,
2732702,180413,24.8765,0.665,-19.67,-2.852,0.051,-0.012,0.993,-24.6,-3.7,8.2,
2742705,180423,24.8765,-0.017,-20.667,-5.162,0.064,-0.039,1.044,-25,-4.8,9,
2752702,180433,24.8765,-0.927,-13.177,-0.647,0.093,-0.051,1.066,-24.6,-4.6,8.4,
2762703,180443,24.8765,-2.922,-1.12,5.11,0.102,-0.036,1.034,-24.7,-4.2,8.8,
2772702,180453,24.8765,-7.997,4.707,5.25,0.094,-0.007,0.994,-24.6,-5.2,8.2,
2782705,180463,24.8381,-12.092,4.55,-1.925,0.063,-0.025,0.987,-24.6,-4.3,8.5,
2792702,180473,24.8381,-11.392,2.275,-10.062,0.028,-0.076,1.023,-24,-4.3,8.7,
2802704,180483,24.8381,-6.317,3.867,-10.412,0.005,-0.115,1.063,-24.3,-3.9,8.7,
2812702,180493,24.8381,-2.135,10.43,-0.087,-0.008,-0.103,1.05,-24.9,-3.4,8.2,
2822705,180503,24.8381,-2.835,14.91,11.655,-0.015,-0.06,0.981,-24.7,-3.6,8.5,
2832702,180513,24.8381,-3.832,8.715,14.805,0,-0.024,0.944,-24.3,-4.2,8.2,
2842705,180523,24.8381,-2.695,-4.567,9.957,0.041,-0.02,0.963,-23.8,-4.2,8.8,
2852702,180533,24.8381,-1.96,-17.307,2.24,0.069,-0.029,1.021,-24.3,-3.7,9.3,
2862705,180543,24.8573,-0.507,-23.152,-5.302,0.082,-0.057,1.047,-25,-5.2,8.4,
2872702,180553,24.8573,3.08,-24.01,-12.302,0.079,-0.066,1.058,-23.4,-4,7.6,
2882704,180563,24.8573,3.237,-23.625,-15.452,0.074,-0.073,1.072,-24.3,-4,7.9,
2892702,180573,24.8573,-0.367,-20.562,-14.77,0.088,-0.088,1.095,-24.3,-5.4,7.8,
2902705,180583,24.8573,-2.817,-9.1,-11.935,0.134,-0.118,1.091,-23.5,-5.7,8.4,
2912702,180593,24.8573,-3.062,6.895,-8.102,0.107,-0.098,1.055,-24.1,-5.2,8.8,
2922703,180603,24.8573,1.96,14,-6.422,0.078,-0.076,1.025,-24.3,-4.9,8.1,
2932702,180613,24.8573,8.417,14.07,-6.177,0.073,-0.052,0.974,-23.2,-4.5,8.7,
2942705,180623,24.8765,7.35,8.907,-4.882,0.068,-0.031,0.94,-24,-4.2,7.6,
2952702,180633,24.8765,3.902,2.992,-3.622,0.044,-0.016,0.962,-24.9,-4.8,8.1,
2962704,180643,24.8765,5.845,-1.505,-7.087,0.02,0.017,0.948,-25,-4.8,8.4,
2972702,180653,24.8765,5.915,-9.257,-14.087,-0.01,0.015,0.952,-24.7,-4.6,8.2,
2982705,180663,24.8765,0.297,-15.995,-22.522,0.017,-0.033,0.98,-24.6,-4.6,8.2,
2992702,180673,24.8765,-6.912,-18.095,-22.802,0.04,-0.089,1.016,-24.3,-4.9,7.8,
3002703,180683,24.8765,-7.455,-14.472,-11.637,0.041,-0.115,1.055,-24.6,-4.6,7.9,
3012702,180693,24.8765,-4.112,-5.635,1.365,0.067,-0.089,1.057,-23.2,-5.2,7.3,
3022706,180703,24.8765,-3.36,3.255,7.735,0.081,-0.061,1.032,-24.1,-5.4,8.7,
3032702,180713,24.8765,-2.345,6.93,5.442,0.09,-0.053,1.036,-24,-4.2,7.8,
3042704,180723,24.8765,1.05,9.187,0.647,0.097,-0.06,1.041,-23.4,-5.2,7.9,
3052702,180733,24.8765,3.08,12.845,-1.382,0.077,-0.066,1.011,-24.3,-4.2,7.9,
3062705,180743,24.8765,-0.297,11.795,-0.857,0.052,-0.067,1.017,-23.4,-3.9,8.2,
3072702,180753,24.8765,-1.697,9.082,1.575,0.048,-0.066,1.024,-23.8,-4.9,7.9,
3082703,180763,24.8765,1.697,5.565,4.165,0.056,-0.06,1.019,-24.7,-4.6,8.4,
3092704,180773,24.8765,4.847,2.8,5.617,0.072,-0.045,1.018,-23.8,-4.3,9.1,
3102705,180783,24.8381,0.787,2.117,5.897,0.067,-0.038,1.007,-24.3,-4.2,7.6,
3112702,180793,24.8381,-5.687,1.435,6.58,0.056,-0.044,1.005,-23.8,-4,8.2,
3122703,180803,24.8381,-8.26,0.735,5.792,0.051,-0.049,1.018,-25.5,-3.7,8.8,
3132702,180813,24.8381,-13.807,0.227,2.677,0.061,-0.047,1.031,-23.4,-4.6,7.9,
3142705,180823,24.8381,-19.25,0.892,-0.682,0.062,-0.057,1.064,-23.1,-4.9,8.4,
3152702,180833,24.8381,-16.642,4.025,-6.58,0.069,-0.061,1.075,-24.1,-4.8,8.8,
3162704,180843,24.8381,-13.142,7.56,-11.515,0.062,-0.076,1.058,-24.3,-4,8.1,
3172702,180853,24.8381,-10.955,9.135,-12.215,0.016,-0.1,1.029,-24.3,-5.1,9,
3182705,180863,24.8381,-5.46,5.127,-8.715,-0.011,-0.107,1.017,-22.9,-3.6,8.4,
3192702,180873,24.915,-0.717,-1.942,-3.447,0.008,-0.096,1.027,-24.1,-4.9,7.8,
3202703,180883,24.915,0.28,-6.212,-1.172,0.053,-0.071,1.035,-22.6,-4.9,8.5,
3212702,180893,24.915,-2.275,-7.507,-3.36,0.072,-0.045,1.02,-22.9,-3.7,7.9,
3222705,180903,24.915,-5.705,-11.76,-6.562,0.066,-0.06,1.019,-23.7,-4,8.8,
3232702,180913,24.915,-7.402,-14.595,-7.857,0.085,-0.076,1.057,-23.2,-4.3,7.9,
3242704,180923,24.915,-10.43,-9.397,-4.83,0.113,-0.075,1.065,-23.5,-4.2,8.4,
3252702,180933,24.915,-9.975,-3.202,-3.062,0.106,-0.068,1.057,-22.5,-4.8,8.5,
3262705,180943,24.915,-2.38,1.662,-5.74,0.108,-0.08,1.067,-23.1,-4.9,7.8,
3272702,180953,24.8765,3.307,6.405,-8.627,0.12,-0.073,1.068,-24,-4.6,7.6,
3282704,180963,24.8765,6.842,8.575,-11.725,0.074,-0.074,1.041,-22.6,-5.1,7.5,
3292702,180973,24.8765,13.685,5.372,-15.68,0.032,-0.086,1.038,-22.2,-4.6,7.8,
3302705,180983,24.8765,19.18,0.315,-17.517,0.012,-0.085,1.029,-24.3,-4.2,8.1,
3312702,180993,24.8765,17.395,-3.255,-13.072,0.003,-0.084,1.009,-23.1,-5.4,8.1,
3322704,181003,24.8765,15.032,-5.81,-5.267,-0.012,-0.075,1.016,-22.8,-4.9,8.5,
3332702,181013,24.8765,16.117,-8.925,0.822,-0.033,-0.039,1.017,-24.3,-4.8,9,
3342706,181023,24.8765,16.117,-8.925,0.822,-0.033,-0.039,1.017,-24.4,-4.2,8.7,
3352702,181033,24.8765,17.01,-12.337,-0.945,-0.023,-0.026,1.028,-24.4,-4.5,8.1,
3362703,181043,24.8765,17.045,-12.967,-7.595,0.023,-0.044,1.058,-24.4,-5.2,7.5,
3372702,181053,24.8765,16.957,-11.742,-9.695,0.067,-0.065,1.066,-23.7,-4.6,8.4,
3382705,181063,24.8765,14.822,-7.385,-6.755,0.056,-0.062,1.036,-24.7,-4.8,7.9,
3392702,181073,24.8765,10.675,-6.825,-4.077,0.058,-0.057,1.009,-24.6,-5.8,8.1,
3402704,181083,24.8765,10.22,-11.357,-1.68,0.063,-0.065,1.015,-24,-6,8.7,
3412702,181093,24.8765,9.222,-11.742,1.26,0.07,-0.045,1.011,-24.7,-4.2,7.6,
3422705,181103,24.8765,6.492,-11.2,2.922,0.081,-0.047,1.01,-24.1,-5.7,7.6,
3432702,181113,24.8765,5.967,-9.362,5.67,0.087,-0.034,1.016,-24.1,-5.1,7.5,
3442704,181123,24.8765,4.987,-4.917,6.125,0.099,-0.026,1.029,-23.5,-5.1,8.1,
3452702,181133,24.8765,4.235,1.277,4.305,0.091,-0.025,1.027,-25.3,-4.9,7.9,
3462705,181143,24.8765,3.902,5.81,2.765,0.051,-0.023,1.017,-25.2,-4.9,7.8,
3472702,181153,24.8765,3.412,4.147,1.925,0.047,-0.05,1.023,-24.4,-4,7.6,
3482704,181163,24.8765,5.547,0.577,5.197,0.062,-0.054,1.028,-24.7,-5.1,7.9,
3492702,181173,24.8765,5.302,-4.34,11.287,0.051,-0.052,1.031,-24.6,-4.8,8.1,
3502705,181183,24.8765,5.162,-8.557,14.77,0.038,-0.039,1.038,-24.1,-4.9,8.5,
3512702,181193,24.8957,5.442,-11.305,14.63,0.059,-0.025,1.022,-24.6,-6,8.5,
3522704,181203,24.8957,1.557,-14.735,14.735,0.071,-0.033,1.011,-24.7,-4.8,8.1,
3532702,181213,24.8957,-5.005,-18.987,15.61,0.058,-0.029,0.989,-24.7,-5.7,8.1,
3542705,181223,24.8957,-11.585,-25.06,15.942,0.08,-0.018,0.979,-24.6,-6.1,8.1,
3552702,181233,24.8957,-14.927,-28.63,13.527,0.065,-0.004,0.986,-24.6,-5.4,8.5,
3562704,181243,24.8957,-15.015,-29.977,7.052,0.068,-0.005,1.005,-24.4,-6,7.8,
3572702,181253,24.8957,-13.002,-23.152,-0.63,0.11,0.01,1.01,-24.4,-6.6,7.8,
3582705,181263,24.8957,-8.855,-13.177,-5.932,0.089,0.001,1.004,-24.4,-6.1,7.5,
3592704,181273,24.915,-4.2,-7.77,-11.48,0.086,-0.024,1.002,-24.1,-5.7,7.9,
3602703,181283,24.915,-0.91,-5.705,-14.35,0.099,-0.041,1.035,-24.9,-6.6,7.8,
3612702,181293,24.915,0.892,1.365,-11.917,0.086,-0.056,1.042,-25,-6.7,7,
3622705,181303,24.915,2.275,5.775,-9.502,0.066,-0.04,1.01,-25.3,-6.3,7,
3632702,181313,24.915,3.36,-0.857,-10.412,0.05,-0.033,1.014,-24.6,-5.4,7.5,
3642704,181323,24.915,2.905,-10.955,-10.745,0.029,-0.04,1.037,-24.6,-6.4,8.2,
3652702,181333,24.915,0.227,-21.437,-11.06,0.034,-0.052,1.043,-23.7,-7,7.9,
3662705,181343,24.915,-1.05,-27.195,-11.62,0.089,-0.043,1.047,-24,-6.6,8.2,
3672702,181353,24.915,-2.415,-28.56,-11.637,0.111,-0.041,1.037,-24.4,-6.4,7.5,
3682704,181363,24.9342,-3.832,-29.68,-12.53,0.097,-0.045,1.017,-25.6,-5.5,7.3,
3692702,181373,24.9342,-3.255,-30.485,-13.09,0.106,-0.033,1.007,-24.3,-8.1,7,
3702705,181383,24.9342,-0.647,-30.677,-11.795,0.129,-0.04,1.033,-24.1,-6.3,7,
3712702,181393,24.9342,4.182,-21.805,-8.942,0.162,-0.05,1.048,-24,-7,7.9,
3722704,181403,24.9342,8.872,-8.452,-3.167,0.163,-0.047,1.027,-24.4,-7.2,7.2,
3732702,181413,24.9342,15.54,-3.325,2.59,0.151,-0.055,1.017,-24.6,-7.6,7.5,
3742705,181423,24.9342,19.74,-4.777,6.247,0.143,-0.034,1.004,-24.4,-7.8,7.8,
3752702,181433,24.9342,16.257,-11.812,7.385,0.098,-0.022,0.981,-24.4,-8.4,6.3,
3762704,181443,24.8957,10.762,-21.245,5.967,0.087,-0.024,1.013,-25,-8.5,7.2,
3772702,181453,24.8957,4.532,-25.445,3.517,0.114,-0.022,1.037,-24.3,-9,7.2,
3782705,181463,24.8957,-0.507,-23.922,0.245,0.118,-0.016,1.038,-24.3,-8.1,6.7,
3792702,181473,24.8957,-2.765,-20.387,-4.602,0.122,-0.026,1.05,-23.8,-8.5,6.4,
3802704,181483,24.8957,-2.24,-12.285,-7.105,0.154,-0.026,1.045,-24.3,-7.6,6.6,
3812702,181493,24.8957,-0.665,-4.287,-7.227,0.174,-0.014,1.015,-24.6,-8.4,6.9,
3822705,181503,24.8957,0.927,-1.225,-7.577,0.168,-0.028,1.029,-25.3,-8.5,6.4,
3832702,181513,24.8957,1.907,2.1,-6.492,0.169,-0.04,1.028,-25,-8.8,7,
3842706,181523,24.8957,3.622,5.04,-3.605,0.165,-0.018,0.989,-24.9,-8.2,6.6,
3852702,181533,24.8957,5.582,0.84,-2.712,0.16,-0.019,0.98,-24.4,-7.6,5.5,
3862705,181543,24.8957,6.475,-6.212,-3.097,0.161,-0.03,0.994,-25,-7,6.6,
3872702,181553,24.8957,5.372,-13.317,-2.065,0.158,-0.035,1.008,-24.7,-7,5.7,
3882704,181563,24.8957,4.83,-20.335,-0.857,0.146,-0.028,1.008,-23.7,-8.2,6.1,
3892702,181573,24.8957,4.515,-27.632,-1.382,0.136,-0.032,1.042,-23.8,-8.4,7.2,
3902705,181583,24.8957,3.01,-27.142,-2.555,0.152,-0.035,1.056,-23.8,-8.8,6.4,
3912702,181593,24.8957,0.087,-23.135,-2.94,0.164,-0.038,1.069,-24.7,-8.2,6.4,
3922703,181603,24.8957,-0.437,-15.015,-2.695,0.168,-0.037,1.064,-25.5,-8.5,7,
3932702,181613,24.8957,-1.295,-5.442,-0.875,0.171,-0.023,1.022,-24.6,-9.3,6,
3942705,181623,24.8957,-1.12,-1.435,1.067,0.171,-0.026,0.988,-24.4,-9,5.8,
3952702,181633,24.8957,0.875,-1.89,2.782,0.172,-0.029,0.999,-24.7,-8.7,6.3,
3962704,181643,24.8957,0.035,-2.187,4.812,0.167,-0.019,1,-24.7,-9.7,7,
3972702,181653,24.8957,-0.42,-3.377,5.425,0.165,-0.026,0.992,-25.2,-9,6.1,
3982705,181663,24.8957,2.117,-7.087,5.565,0.171,-0.032,0.985,-24.6,-8.8,6.9,
3992702,181673,24.8957,6.02,-13.457,7.35,0.17,-0.035,1.012,-24.4,-9,4.9,
4002704,181683,24.8957,8.89,-19.04,9.187,0.185,-0.033,1.036,-24.1,-10,6.6,
4012702,181693,24.8957,9.187,-18.007,10.255,0.188,0,1.011,-24.7,-9.1,7.2,
4022705,181703,24.8957,6.947,-18.987,8.872,0.154,-0.003,0.996,-24.9,-8.7,7,
4032702,181713,24.8957,4.48,-23.59,5.652,0.167,-0.005,0.974,-24,-9.4,6.9,
4042704,181723,24.8957,2.817,-29.68,5.337,0.186,0.002,0.968,-25.5,-8.7,6.1,
4052702,181733,24.8957,2.905,-35.857,4.445,0.177,0,0.986,-24.3,-9.9,6,
4062705,181743,24.8957,1.872,-39.06,1.12,0.186,-0.005,0.995,-25.8,-10.5,6.1,
4072702,181753,24.8957,2.1,-37.852,-1.557,0.175,0,1.024,-24.3,-10.2,6,
4082704,181763,24.8957,1.487,-33.495,-7.56,0.208,0.042,0.986,-24.7,-9.9,5.4,
4092704,181773,24.8573,-0.472,-38.22,-25.287,0.262,0.015,1.005,-24.1,-10,5.8,
4102705,181783,24.8573,-1.977,-42.105,-40.495,0.249,0,0.991,-24.6,-10.9,5.5,
4112702,181793,24.8573,-3.657,-49.77,-44.292,0.265,-0.061,1.03,-24.7,-11.7,6.1,
4122704,181803,24.8573,0.017,-49.437,-38.5,0.297,-0.061,1.043,-24.4,-11.2,4.9,
4132702,181813,24.8573,0.017,-49.437,-38.5,0.297,-0.047,1.043,-24.3,-11.5,6,
4142705,181823,24.8573,3.325,-44.642,-31.132,0.298,-0.037,1.027,-24.7,-12.3,5.8,
4152702,181833,24.8573,3.955,-41.685,-28.63,0.308,-0.052,1.037,-24.6,-12,5.8,
4162704,181843,24.8573,3.01,-32.2,-23.957,0.315,-0.048,1.002,-24.9,-11.8,4.6,
4172702,181853,24.8957,3.115,-34.772,-12.215,0.245,-0.067,0.939,-25.2,-13,6.3,
4182705,181863,24.8957,8.417,-52.745,2.677,0.246,-0.046,0.942,-24.4,-13.2,5.4,
4192702,181873,24.8957,19.197,-70.927,13.72,0.288,0.002,0.947,-25.2,-13.8,6.3,
4202704,181883,24.8957,30.117,-88.48,12.88,0.271,0.005,0.962,-25,-14.7,5.5,
4212702,181893,24.8957,38.605,-103.337,10.115,0.264,0.017,0.96,-25.6,-14.4,5.4,
4222706,181903,24.8957,42.63,-120.137,13.912,0.25,0.042,0.935,-25.2,-16.2,5.5,
4232702,181913,24.8957,45.307,-138.827,16.065,0.247,0.057,0.97,-26.2,-16.5,5.7,
4242703,181923,24.8957,43.557,-157.85,7.577,0.316,0.078,0.999,-25.9,-18,4.9,
4252702,181933,24.915,37.835,-166.302,-5.757,0.412,0.085,1.007,-26.7,-18.7,4.8,
4262705,181943,24.915,21.892,-153.65,-21.175,0.452,0.052,1.057,-26.4,-20.1,5.4,
4272702,181953,24.915,-5.32,-123.41,-35.56,0.526,0.052,1.038,-26.7,-21.6,5.5,
4282704,181963,24.915,-22.382,-80.692,-39.182,0.575,0.03,0.963,-26.5,-21.6,6.3,
4292702,181973,24.915,-23.835,-48.37,-33.057,0.555,0.014,0.906,-26.1,-22.2,5.8,
4302705,181983,24.915,-19.495,-39.637,-25.13,0.538,0.032,0.87,-25.2,-21.7,6.4,
4312702,181993,24.915,-10.062,-41.195,-20.352,0.517,0.076,0.799,-25.9,-22.6,5.7,
4322703,182003,24.915,0.507,-52.937,-17.727,0.483,0.056,0.791,-26.1,-22.3,5.7,
4332702,182013,24.9342,8.435,-71.207,-17.167,0.468,0.054,0.822,-26.4,-22.9,6.4,
4342707,182023,24.9342,16.117,-88.672,-17.605,0.453,0.076,0.832,-25.3,-23.5,5.7,
4352702,182033,24.9342,18.882,-111.685,-20.457,0.42,0.071,0.842,-26.7,-25.3,6.4,
4362704,182043,24.9342,16.905,-136.85,-27.195,0.458,0.078,0.843,-25.9,-26.1,6.6,
4372702,182053,24.9342,17.36,-151.83,-32.427,0.512,0.044,0.944,-26.7,-26.2,6.7,
4382705,182063,24.9342,15.662,-149.467,-30.012,0.598,0.07,0.939,-26.7,-27.1,6.6,
4392702,182073,24.9342,6.195,-139.37,-28.822,0.68,0.076,0.89,-27.3,-27.7,6.7,
4402703,182083,24.9342,0.437,-120.417,-27.195,0.732,0.048,0.869,-27.1,-28.8,7.5,
4412702,182093,24.9342,0.122,-96.582,-20.86,0.723,0.046,0.817,-25.3,-29.1,6.6,
4422705,182103,24.9342,-4.112,-76.912,-14.157,0.735,0.036,0.826,-26.4,-30.7,7.5,
4432702,182113,24.9342,-6.387,-56.56,-6.475,0.729,0.018,0.804,-26.1,-30.1,7,
4442703,182123,24.9342,-6.37,-49.91,4.497,0.664,0.015,0.709,-26.7,-30.4,7.9,
4452702,182133,24.9342,-6.195,-69.142,12.302,0.624,0.052,0.708,-26.1,-30.7,7.8,
4462705,182143,24.9342,3.15,-93.275,13.16,0.671,0.068,0.78,-27.4,-30.9,7.8,
4472702,182153,24.9342,14.297,-111.772,10.342,0.661,0.129,0.793,-26.2,-31.6,8.1,
4482704,182163,24.9342,10.937,-128.362,1.102,0.639,0.13,0.761,-25.9,-33.1,8.5,
4492702,182173,24.9534,5.057,-132.335,-8.312,0.708,0.093,0.728,-26.1,-33,8.7,
4502705,182183,24.9534,4.095,-127.697,-8.277,0.726,0.079,0.735,-26.4,-34.8,8.8,
4512702,182193,24.9534,0.21,-121.975,-5.617,0.756,0.067,0.731,-26.2,-34.5,9.9,
4522704,182203,24.9534,-7.84,-113.627,-5.565,0.768,0.079,0.67,-27.3,-35.7,9,
4532702,182213,24.9534,-17.92,-107.712,-3.325,0.787,0.047,0.61,-26.4,-36.3,9.9,
4542705,182223,24.9534,-15.557,-97.772,3.587,0.847,0.025,0.608,-25.5,-37.2,10.3,
4552702,182233,24.9534,-8.75,-95.777,11.305,0.887,0.038,0.607,-26.4,-36.7,10.8,
4562704,182243,24.9534,1.032,-115.762,13.632,0.872,0.051,0.577,-26.1,-38.4,10.8,
4572702,182253,24.9534,13.825,-141.242,10.867,0.849,0.037,0.574,-25.9,-39.9,11.1,
4582705,182263,24.9342,24.762,-154.735,9.362,0.798,0.056,0.593,-25.8,-39.9,12.1,
4592704,182273,24.9342,19.267,-164.885,3.22,0.628,0.156,0.678,-26.8,-40.9,12.4,
4602704,182283,24.9342,1.89,-180.495,-17.885,0.79,0.145,0.482,-26.7,-41.7,14.2,
4612702,182293,24.9342,0.63,-200.952,-37.922,0.76,0.196,0.438,-25.6,-41.5,14.2,
4622705,182303,24.9342,6.142,-216.352,-56.647,0.792,0.169,0.315,-25.5,-43.3,15.9,
4632702,182313,24.9342,19.705,-216.947,-70.577,0.815,0.158,0.288,-27.1,-43.9,16.2,
4642704,182323,24.9342,36.872,-203.787,-76.86,0.949,0.112,0.252,-27.6,-44.4,17.4,
4652702,182333,24.9342,56.892,-191.345,-77.052,1.038,0.112,0.277,-27.9,-45.4,16.9,
4662705,182343,24.8765,69.58,-185.22,-77.875,1.143,0.113,0.303,-28.6,-47.1,18.9,
4672702,182353,24.8765,81.532,-169.925,-77.122,1.166,0.118,0.284,-27.9,-46.6,19.3,
4682704,182363,24.8765,95.812,-140.962,-70.63,1.106,0.113,0.291,-29.1,-48.7,20.4,
4692702,182373,24.8765,105.227,-119.49,-59.657,1.024,0.138,0.297,-30,-48,21.3,
4702705,182383,24.8765,103.88,-123.76,-51.537,0.962,0.157,0.296,-30.9,-48.9,22.2,
4712702,182393,24.8765,93.625,-142.73,-48.947,0.873,0.204,0.232,-32.1,-49.5,23.4,
4722703,182403,24.8765,82.302,-162.522,-53.9,0.893,0.224,0.174,-32.4,-51.1,25,
4732702,182413,24.8765,77.245,-168.437,-63.262,0.915,0.238,0.122,-33.1,-50.8,25.5,
4742705,182423,24.915,71.592,-169.505,-69.597,0.976,0.26,0.108,-32.4,-51,27.3,
4752702,182433,24.915,60.41,-158.602,-74.427,1.016,0.24,0.106,-33.1,-51.6,27,
4762704,182443,24.915,48.562,-140.157,-76.422,1.038,0.247,0.057,-33.1,-51.7,28.5,
4772702,182453,24.915,40.11,-135.957,-76.195,1.03,0.288,-0.032,-33.7,-52.9,29.5,
4782705,182463,24.915,41.685,-135.047,-76.335,0.976,0.279,-0.079,-34.8,-51.7,30.4,
4792702,182473,24.915,53.252,-120.015,-72.835,0.932,0.263,-0.092,-34.9,-52.2,30.9,
4802704,182483,24.915,65.887,-88.2,-66.535,0.922,0.278,-0.086,-36.6,-52.5,31.5,
4812702,182493,24.915,72.905,-53.217,-58.747,0.902,0.298,-0.113,-37,-51.7,31.9,
4822705,182503,24.8957,76.807,-32.742,-47.757,0.93,0.297,-0.104,-37.2,-52.3,30.3,
4832702,182513,24.8957,81.812,-20.335,-32.917,0.899,0.305,-0.128,-38.2,-51.9,31.6,
4842705,182523,24.8957,81.427,-35.507,-23.66,0.856,0.348,-0.11,-37.9,-51.6,33,
4852702,182533,24.8957,70.28,-72.03,-27.142,0.86,0.369,-0.084,-37.8,-52.2,33.1,
4862705,182543,24.8957,50.33,-126.122,-30.502,0.903,0.342,-0.082,-37.9,-52,35.2,
4872703,182553,24.8957,14.525,-169.242,-24.097,0.942,0.333,0.034,-38.7,-52.2,35.5,
4882703,182563,24.8957,-38.622,-174.125,-0.28,0.985,0.346,-0.132,-38.4,-51.9,35.8,
4892702,182573,24.8957,-59.447,-158.847,24.29,0.954,0.391,-0.273,-38.4,-53.5,37.3,
4902705,182583,24.9726,-53.55,-149.695,34.685,0.915,0.367,-0.288,-37.9,-53.8,37.8,
4912702,182593,24.9726,-53.55,-149.695,34.685,0.908,0.367,-0.288,-37.8,-53.1,38.2,
4922703,182603,24.9726,-37.782,-141.137,38.972,0.908,0.295,-0.27,-37.2,-53.5,39.3,
4932702,182613,24.9726,-23.45,-116.55,37.415,0.904,0.289,-0.12,-36.6,-53.2,39.1,
4942705,182623,24.9726,-21.735,-14,13.877,0.882,0.271,-0.401,-37,-53.2,38.1,
4952702,182633,24.9726,14.472,89.547,-26.355,1.043,0.209,-0.556,-37.2,-53.4,38.5,
4962703,182643,24.9726,51.52,47.442,0.455,0.95,0.32,-0.276,-37.2,-54,38.7,
4972702,182653,24.9726,48.912,-34.212,37.065,0.793,0.284,-0.138,-36.6,-53.1,39,
4982705,182663,24.9726,37.257,-42.087,29.225,0.834,0.264,-0.243,-37.5,-54,39.4,
4992702,182673,24.9342,30.905,-11.812,10.045,0.865,0.258,-0.246,-36.4,-53.2,38.7,
5002703,182683,24.9342,21.612,9.135,6.772,0.879,0.269,-0.255,-36.7,-53.1,38.1,
5012702,182693,24.9342,9.607,-0.192,12.04,0.849,0.264,-0.214,-36.7,-53.7,38.7,
5022705,182703,24.9342,-10.71,-34.02,15.505,0.575,0.38,-0.061,-37,-54,40.3,
5032702,182713,24.9342,-41.562,-121.345,61.652,0.891,0.325,-0.416,-36,-53.1,40.3,
5042703,182723,24.9342,-23.065,-164.832,100.24,0.948,0.36,-0.512,-34.8,-54.1,40.9,
5052702,182733,24.9342,-1.242,-125.212,48.142,0.933,0.312,-0.358,-35.2,-54,41.7,
5062705,182743,24.9342,4.375,-58.485,29.925,0.961,0.293,-0.386,-35.5,-54.1,41.4,
5072702,182753,24.9726,5.215,-21.105,33.775,0.901,0.264,-0.347,-34.5,-53.7,41.8,
5082704,182763,24.9726,5.512,-12.67,40.005,0.95,0.215,-0.319,-33.1,-55.3,42.7,
5092704,182773,24.9726,-4.48,-9.24,52.64,1.196,0.213,-0.224,-34.3,-55.6,41.5,
5102705,182783,24.9726,-28.63,4.515,77.315,1.133,0.211,-0.316,-33.7,-55.5,43,
5112702,182793,24.9726,-31.64,8.277,74.41,0.886,0.216,-0.292,-33.3,-54.7,42,
5122704,182803,24.9726,-25.567,10.85,47.46,0.78,0.242,-0.455,-32.2,-54.9,41.2,
5132702,182813,24.9726,-8.732,-10.202,29.89,0.849,0.267,-0.418,-33,-54.7,41.5,
5142705,182823,24.9726,0.35,-29.172,28.402,0.887,0.254,-0.382,-32.2,-55.8,41.7,
5152702,182833,24.9534,0.717,-38.745,22.137,0.896,0.244,-0.371,-32.7,-55.2,42.7,
5162704,182843,24.9534,-0.787,-62.352,20.965,0.865,0.226,-0.36,-31.6,-55.9,43.9,
5172702,182853,24.9534,-0.245,-81.497,28.157,0.912,0.161,-0.388,-31.8,-55.2,44.2,
5182705,182863,24.9534,3.535,-73.062,39.76,0.946,0.131,-0.415,-32.2,-55,43.5,
5192702,182873,24.9534,15.96,-51.695,43.592,0.921,0.171,-0.421,-30.4,-55.2,44.4,
5202704,182883,24.9534,20.632,-40.95,41.877,0.927,0.19,-0.395,-30.7,-54.7,44.4,
5212702,182893,24.9534,16.257,-41.685,39.672,0.931,0.183,-0.404,-31.3,-55.6,45.6,
5222705,182903,24.9534,14.28,-49.35,35.647,0.923,0.187,-0.42,-30.1,-55.6,46.2,
5232702,182913,24.9534,12.022,-65.275,31.937,0.897,0.184,-0.441,-30.4,-55.8,45.4,
5242704,182923,24.9534,11.042,-76.002,26.95,0.863,0.184,-0.449,-30.6,-54.6,46.5,
5252702,182933,24.9534,8.505,-76.492,23.8,0.855,0.181,-0.467,-30,-55.5,46.9,
5262705,182943,24.9534,6.02,-80.01,23.187,0.871,0.164,-0.493,-29.8,-55,46.9,
